record_id,topic,country,year,count,per_10k_country_output,query_or_oql,source_ids,notes
BTF-074,microalgae_protein,World,2016,24,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""algae protein"" OR ""spirulina protein"" OR ""chlorella protein"" OR ""Arthrospira protein"" OR ""microalgal proteins"" OR ""microalgae proteins""",HSC-01,
BTF-075,microalgae_protein,World,2017,26,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""algae protein"" OR ""spirulina protein"" OR ""chlorella protein"" OR ""Arthrospira protein"" OR ""microalgal proteins"" OR ""microalgae proteins""",HSC-01,
BTF-076,microalgae_protein,World,2018,35,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""algae protein"" OR ""spirulina protein"" OR ""chlorella protein"" OR ""Arthrospira protein"" OR ""microalgal proteins"" OR ""microalgae proteins""",HSC-01,
BTF-077,microalgae_protein,World,2019,52,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""algae protein"" OR ""spirulina protein"" OR ""chlorella protein"" OR ""Arthrospira protein"" OR ""microalgal proteins"" OR ""microalgae proteins""",HSC-01,
BTF-078,microalgae_protein,World,2020,31,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""algae protein"" OR ""spirulina protein"" OR ""chlorella protein"" OR ""Arthrospira protein"" OR ""microalgal proteins"" OR ""microalgae proteins""",HSC-01,
BTF-079,microalgae_protein,World,2021,53,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""algae protein"" OR ""spirulina protein"" OR ""chlorella protein"" OR ""Arthrospira protein"" OR ""microalgal proteins"" OR ""microalgae proteins""",HSC-01,
BTF-080,microalgae_protein,World,2022,54,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""algae protein"" OR ""spirulina protein"" OR ""chlorella protein"" OR ""Arthrospira protein"" OR ""microalgal proteins"" OR ""microalgae proteins""",HSC-01,
BTF-081,microalgae_protein,World,2023,55,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""algae protein"" OR ""spirulina protein"" OR ""chlorella protein"" OR ""Arthrospira protein"" OR ""microalgal proteins"" OR ""microalgae proteins""",HSC-01,
BTF-082,microalgae_protein,World,2024,77,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""algae protein"" OR ""spirulina protein"" OR ""chlorella protein"" OR ""Arthrospira protein"" OR ""microalgal proteins"" OR ""microalgae proteins""",HSC-01,
BTF-083,microalgae_protein,World,2025,104,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""algae protein"" OR ""spirulina protein"" OR ""chlorella protein"" OR ""Arthrospira protein"" OR ""microalgal proteins"" OR ""microalgae proteins""",HSC-01,
BTF-084,microalgae_protein,World,2026,81,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""algae protein"" OR ""spirulina protein"" OR ""chlorella protein"" OR ""Arthrospira protein"" OR ""microalgal proteins"" OR ""microalgae proteins""",HSC-01,2026 partial year (to 24 Sep 2026)
BTF-085,duckweed_protein,World,2015,30,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; (""duckweed"" OR ""lemna"" OR ""wolffia"" OR ""water lentil"" OR ""water lentils"" OR ""Lemnaceae"") AND ""protein""",HSC-01,
BTF-086,duckweed_protein,World,2016,32,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; (""duckweed"" OR ""lemna"" OR ""wolffia"" OR ""water lentil"" OR ""water lentils"" OR ""Lemnaceae"") AND ""protein""",HSC-01,
BTF-087,duckweed_protein,World,2017,30,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; (""duckweed"" OR ""lemna"" OR ""wolffia"" OR ""water lentil"" OR ""water lentils"" OR ""Lemnaceae"") AND ""protein""",HSC-01,
BTF-088,duckweed_protein,World,2018,46,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; (""duckweed"" OR ""lemna"" OR ""wolffia"" OR ""water lentil"" OR ""water lentils"" OR ""Lemnaceae"") AND ""protein""",HSC-01,
BTF-089,duckweed_protein,World,2019,45,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; (""duckweed"" OR ""lemna"" OR ""wolffia"" OR ""water lentil"" OR ""water lentils"" OR ""Lemnaceae"") AND ""protein""",HSC-01,
BTF-090,duckweed_protein,World,2020,60,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; (""duckweed"" OR ""lemna"" OR ""wolffia"" OR ""water lentil"" OR ""water lentils"" OR ""Lemnaceae"") AND ""protein""",HSC-01,
BTF-091,duckweed_protein,World,2021,72,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; (""duckweed"" OR ""lemna"" OR ""wolffia"" OR ""water lentil"" OR ""water lentils"" OR ""Lemnaceae"") AND ""protein""",HSC-01,
BTF-092,duckweed_protein,World,2022,86,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; (""duckweed"" OR ""lemna"" OR ""wolffia"" OR ""water lentil"" OR ""water lentils"" OR ""Lemnaceae"") AND ""protein""",HSC-01,
BTF-093,duckweed_protein,World,2023,73,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; (""duckweed"" OR ""lemna"" OR ""wolffia"" OR ""water lentil"" OR ""water lentils"" OR ""Lemnaceae"") AND ""protein""",HSC-01,
BTF-094,duckweed_protein,World,2024,90,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; (""duckweed"" OR ""lemna"" OR ""wolffia"" OR ""water lentil"" OR ""water lentils"" OR ""Lemnaceae"") AND ""protein""",HSC-01,
BTF-095,duckweed_protein,World,2025,145,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; (""duckweed"" OR ""lemna"" OR ""wolffia"" OR ""water lentil"" OR ""water lentils"" OR ""Lemnaceae"") AND ""protein""",HSC-01,
BTF-096,duckweed_protein,World,2026,127,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; (""duckweed"" OR ""lemna"" OR ""wolffia"" OR ""water lentil"" OR ""water lentils"" OR ""Lemnaceae"") AND ""protein""",HSC-01,2026 partial year (to 24 Sep 2026)
BTF-097,plant_based_meat_reference,World,2015,38,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat analogues"" OR ""meat substitute"" OR ""meat substitutes"" OR ""meat alternative"" OR ""meat alternatives"" OR ""textured vegetable protein"" OR ""high moisture extrusion""",HSC-01,
BTF-098,plant_based_meat_reference,World,2016,45,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat analogues"" OR ""meat substitute"" OR ""meat substitutes"" OR ""meat alternative"" OR ""meat alternatives"" OR ""textured vegetable protein"" OR ""high moisture extrusion""",HSC-01,
BTF-099,plant_based_meat_reference,World,2017,57,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat analogues"" OR ""meat substitute"" OR ""meat substitutes"" OR ""meat alternative"" OR ""meat alternatives"" OR ""textured vegetable protein"" OR ""high moisture extrusion""",HSC-01,
BTF-100,plant_based_meat_reference,World,2018,82,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat analogues"" OR ""meat substitute"" OR ""meat substitutes"" OR ""meat alternative"" OR ""meat alternatives"" OR ""textured vegetable protein"" OR ""high moisture extrusion""",HSC-01,
BTF-101,plant_based_meat_reference,World,2019,117,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat analogues"" OR ""meat substitute"" OR ""meat substitutes"" OR ""meat alternative"" OR ""meat alternatives"" OR ""textured vegetable protein"" OR ""high moisture extrusion""",HSC-01,
BTF-102,plant_based_meat_reference,World,2020,181,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat analogues"" OR ""meat substitute"" OR ""meat substitutes"" OR ""meat alternative"" OR ""meat alternatives"" OR ""textured vegetable protein"" OR ""high moisture extrusion""",HSC-01,
BTF-103,plant_based_meat_reference,World,2021,275,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat analogues"" OR ""meat substitute"" OR ""meat substitutes"" OR ""meat alternative"" OR ""meat alternatives"" OR ""textured vegetable protein"" OR ""high moisture extrusion""",HSC-01,
BTF-104,plant_based_meat_reference,World,2022,433,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat analogues"" OR ""meat substitute"" OR ""meat substitutes"" OR ""meat alternative"" OR ""meat alternatives"" OR ""textured vegetable protein"" OR ""high moisture extrusion""",HSC-01,
BTF-105,plant_based_meat_reference,World,2023,608,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat analogues"" OR ""meat substitute"" OR ""meat substitutes"" OR ""meat alternative"" OR ""meat alternatives"" OR ""textured vegetable protein"" OR ""high moisture extrusion""",HSC-01,
BTF-106,plant_based_meat_reference,World,2024,665,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat analogues"" OR ""meat substitute"" OR ""meat substitutes"" OR ""meat alternative"" OR ""meat alternatives"" OR ""textured vegetable protein"" OR ""high moisture extrusion""",HSC-01,
BTF-107,plant_based_meat_reference,World,2025,905,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat analogues"" OR ""meat substitute"" OR ""meat substitutes"" OR ""meat alternative"" OR ""meat alternatives"" OR ""textured vegetable protein"" OR ""high moisture extrusion""",HSC-01,
BTF-108,plant_based_meat_reference,World,2026,682,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat analogues"" OR ""meat substitute"" OR ""meat substitutes"" OR ""meat alternative"" OR ""meat alternatives"" OR ""textured vegetable protein"" OR ""high moisture extrusion""",HSC-01,2026 partial year (to 24 Sep 2026)
BTF-109,molecular_farming_all_uses,World,2015,28,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,
BTF-110,molecular_farming_all_uses,World,2016,26,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,
BTF-111,molecular_farming_all_uses,World,2017,18,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,
BTF-112,molecular_farming_all_uses,World,2018,23,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,
BTF-113,molecular_farming_all_uses,World,2019,32,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,
BTF-114,molecular_farming_all_uses,World,2020,33,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,
BTF-115,molecular_farming_all_uses,World,2021,34,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,
BTF-116,molecular_farming_all_uses,World,2022,34,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,
BTF-117,molecular_farming_all_uses,World,2023,21,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,
BTF-118,molecular_farming_all_uses,World,2024,38,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,
BTF-119,molecular_farming_all_uses,World,2025,56,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,
BTF-120,molecular_farming_all_uses,World,2026,44,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,2026 partial year (to 24 Sep 2026)
BTF-121,core_basket,World,2015,940,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-122,core_basket,World,2016,971,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
BTF-123,core_basket,World,2017,991,,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,
