record_id,source,year,geography,population_group,food_group,value,unit,basis,measure_type,source_ids,evidence_label,confidence,demand_evidence_type,notes
DPI-439,OECD-FAO Agricultural Outlook 2026 to 2035,2020,Vietnam,whole population,Poultry,13.01,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-440,OECD-FAO Agricultural Outlook 2026 to 2035,2025,Vietnam,whole population,Poultry,17.03,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-441,OECD-FAO Agricultural Outlook 2026 to 2035,2030,Vietnam,whole population,Poultry,21.23,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",projection,DIE-11,VN-direct,Medium,inferred,Model projection (Aglink-Cosimo baseline). Same dataset the supply study cites as QNT-01.
DPI-442,OECD-FAO Agricultural Outlook 2026 to 2035,2035,Vietnam,whole population,Poultry,25.8,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",projection,DIE-11,VN-direct,Medium,inferred,Model projection (Aglink-Cosimo baseline). Same dataset the supply study cites as QNT-01.
DPI-443,OECD-FAO Agricultural Outlook 2026 to 2035,2015,Vietnam,whole population,Beef and veal,8.34,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-444,OECD-FAO Agricultural Outlook 2026 to 2035,2020,Vietnam,whole population,Beef and veal,3.58,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-445,OECD-FAO Agricultural Outlook 2026 to 2035,2025,Vietnam,whole population,Beef and veal,3.99,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-446,OECD-FAO Agricultural Outlook 2026 to 2035,2030,Vietnam,whole population,Beef and veal,4.31,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",projection,DIE-11,VN-direct,Medium,inferred,Model projection (Aglink-Cosimo baseline). Same dataset the supply study cites as QNT-01.
DPI-447,OECD-FAO Agricultural Outlook 2026 to 2035,2035,Vietnam,whole population,Beef and veal,4.6,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",projection,DIE-11,VN-direct,Medium,inferred,Model projection (Aglink-Cosimo baseline). Same dataset the supply study cites as QNT-01.
DPI-448,OECD-FAO Agricultural Outlook 2026 to 2035,2015,Vietnam,whole population,Sheep meat,0.1,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-449,OECD-FAO Agricultural Outlook 2026 to 2035,2020,Vietnam,whole population,Sheep meat,0.15,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-450,OECD-FAO Agricultural Outlook 2026 to 2035,2025,Vietnam,whole population,Sheep meat,0.17,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-451,OECD-FAO Agricultural Outlook 2026 to 2035,2030,Vietnam,whole population,Sheep meat,0.22,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",projection,DIE-11,VN-direct,Medium,inferred,Model projection (Aglink-Cosimo baseline). Same dataset the supply study cites as QNT-01.
DPI-452,OECD-FAO Agricultural Outlook 2026 to 2035,2035,Vietnam,whole population,Sheep meat,0.25,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",projection,DIE-11,VN-direct,Medium,inferred,Model projection (Aglink-Cosimo baseline). Same dataset the supply study cites as QNT-01.
DPI-453,OECD-FAO Agricultural Outlook 2026 to 2035,2015,Vietnam,whole population,Fish and seafood,35.77,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-454,OECD-FAO Agricultural Outlook 2026 to 2035,2020,Vietnam,whole population,Fish and seafood,40.69,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-455,OECD-FAO Agricultural Outlook 2026 to 2035,2025,Vietnam,whole population,Fish and seafood,42.4,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-456,OECD-FAO Agricultural Outlook 2026 to 2035,2030,Vietnam,whole population,Fish and seafood,46.41,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",projection,DIE-11,VN-direct,Medium,inferred,Model projection (Aglink-Cosimo baseline). Same dataset the supply study cites as QNT-01.
DPI-457,OECD-FAO Agricultural Outlook 2026 to 2035,2035,Vietnam,whole population,Fish and seafood,46.79,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",projection,DIE-11,VN-direct,Medium,inferred,Model projection (Aglink-Cosimo baseline). Same dataset the supply study cites as QNT-01.
DPI-458,OECD-FAO Agricultural Outlook 2026 to 2035,2025,Vietnam,whole population,Rice,132.84,kg per person per year,"food use per person, milled rice",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-459,OECD-FAO Agricultural Outlook 2026 to 2035,2030,Vietnam,whole population,Rice,128.04,kg per person per year,"food use per person, milled rice",projection,DIE-11,VN-direct,Medium,inferred,Model projection (Aglink-Cosimo baseline). Same dataset the supply study cites as QNT-01.
DPI-460,OECD-FAO Agricultural Outlook 2026 to 2035,2035,Vietnam,whole population,Rice,123.21,kg per person per year,"food use per person, milled rice",projection,DIE-11,VN-direct,Medium,inferred,Model projection (Aglink-Cosimo baseline). Same dataset the supply study cites as QNT-01.
