series,measure,basis,calendar,period,index_mean,index_min,index_max,n_years,years,source_ids,evidence_label,confidence,demand_evidence_type,notes
"China exports to World, HS 1109",net weight,"China-reported, FOB",months from Vu Lan month,-2,1.24,1.13,1.44,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",net weight,"China-reported, FOB",months from Vu Lan month,-1,1.12,0.83,1.36,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",net weight,"China-reported, FOB",months from Vu Lan month,0,1.02,0.55,1.22,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to World, HS 1109",net weight,"China-reported, FOB",months from Vu Lan month,1,1.13,0.94,1.52,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",Gregorian month,1,0.96,0.7,1.18,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",Gregorian month,2,0.75,0.04,1.54,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",Gregorian month,3,1.04,0.62,1.6,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",Gregorian month,4,0.81,0.57,0.92,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",Gregorian month,5,0.93,0.66,1.23,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",Gregorian month,6,0.96,0.48,1.43,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",Gregorian month,7,1.19,0.75,1.6,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",Gregorian month,8,1.2,0.93,1.45,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",Gregorian month,9,1.04,0.79,1.6,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",Gregorian month,10,0.86,0.38,1.49,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",Gregorian month,11,1.04,0.7,1.3,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",Gregorian month,12,1.22,0.94,2.02,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",months from Tet month,-3,0.92,0.58,1.24,5,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",months from Tet month,-2,1.21,0.7,2.02,5,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",months from Tet month,-1,1.0,0.87,1.18,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",months from Tet month,0,0.78,0.46,1.07,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",months from Tet month,1,1.03,0.04,1.6,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",months from Vu Lan month,-3,0.93,0.66,1.23,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",months from Vu Lan month,-2,1.1,0.48,1.6,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",months from Vu Lan month,-1,1.13,0.75,1.51,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",months from Vu Lan month,0,1.16,0.93,1.45,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 1109",net weight,"China-reported, FOB",months from Vu Lan month,1,1.13,0.79,1.6,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",Gregorian month,1,0.67,0.25,1.04,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",Gregorian month,2,0.71,0.43,1.11,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",Gregorian month,3,1.07,0.34,1.72,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",Gregorian month,4,1.08,0.38,1.89,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",Gregorian month,5,1.01,0.4,1.44,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",Gregorian month,6,0.77,0.32,1.33,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",Gregorian month,7,0.83,0.34,1.42,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",Gregorian month,8,0.98,0.56,1.33,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",Gregorian month,9,0.84,0.36,1.09,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",Gregorian month,10,1.28,0.59,2.21,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",Gregorian month,11,1.48,0.54,3.66,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",Gregorian month,12,1.3,0.92,1.79,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",months from Tet month,-3,1.51,0.69,3.66,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",months from Tet month,-2,1.35,0.94,1.65,5,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",months from Tet month,-1,0.96,0.54,1.79,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",months from Tet month,0,0.63,0.25,1.11,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",months from Tet month,1,0.96,0.7,1.67,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",months from Vu Lan month,-3,0.94,0.4,1.44,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",months from Vu Lan month,-2,0.89,0.32,1.42,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",months from Vu Lan month,-1,0.69,0.34,1.19,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",months from Vu Lan month,0,0.98,0.6,1.33,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Viet Nam, HS 3504",net weight,"China-reported, FOB",months from Vu Lan month,1,0.94,0.36,1.22,6,2019 to 2024,BRD-05; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"China exports to Thailand, HS 3504",net weight,"China-reported, FOB",Gregorian month,1,1.15,0.65,1.42,6,2019 to 2024,BRD-05; BRD-07,VN-adjacent,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
