reporter,partner,flow,hs_code,hs_label,year,month,value_usd,net_weight_t,unit_value_usd_per_kg,weight_estimated,lunar_calendar_note,source_ids,evidence_label,confidence,demand_evidence_type,notes
China,World,export,230990,"animal feed preparations (2309.90), feed control",2021,1,101627636,99021.7,1.03,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2021,2,81222948,76740.7,1.06,no,Tet month (lunar 1/1 on 2021-02-12),BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2021,3,137856005,118839.4,1.16,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2021,4,121928657,120525.7,1.01,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2021,5,97799793,82693.9,1.18,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2021,6,115007261,92603.6,1.24,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2021,7,120676962,112351.3,1.07,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2021,8,99815547,77085.2,1.29,no,Vu Lan month (lunar 7/15 on 2021-08-22),BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2021,9,113493141,94305.3,1.2,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2021,10,92651294,73350.7,1.26,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2021,11,148420191,100988.7,1.47,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2021,12,167371230,114385.9,1.46,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2022,1,163646792,120651.2,1.36,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2022,2,112033359,89291.4,1.25,no,Tet month (lunar 1/1 on 2022-02-01),BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2022,3,156054085,106573.4,1.46,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2022,4,148730108,105831.4,1.41,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2022,5,165739575,120238.9,1.38,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2022,6,164860401,99362.2,1.66,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2022,7,135426444,93006.7,1.46,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2022,8,142194512,96469.0,1.47,no,Vu Lan month (lunar 7/15 on 2022-08-12),BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2022,9,127502129,85340.3,1.49,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2022,10,134493324,92290.3,1.46,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2022,11,146487313,90448.1,1.62,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2022,12,140986603,93345.1,1.51,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2023,1,130294223,100184.9,1.3,no,Tet month (lunar 1/1 on 2023-01-22),BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2023,2,122237097,85308.3,1.43,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2023,3,148292502,118083.1,1.26,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2023,4,141242419,119741.7,1.18,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2023,5,139309741,119773.2,1.16,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2023,6,125452756,113081.9,1.11,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2023,7,114418558,107032.0,1.07,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2023,8,116911845,103311.3,1.13,yes,Vu Lan month (lunar 7/15 on 2023-08-30),BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2023,9,114182831,110204.1,1.04,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2023,10,118050931,119600.4,0.99,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2023,11,126292632,129643.0,0.97,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2023,12,123723705,123466.5,1.0,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2024,1,141444483,154295.3,0.92,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2024,2,100905235,113730.2,0.89,no,Tet month (lunar 1/1 on 2024-02-10),BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2024,3,155480076,167702.0,0.93,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2024,4,133819691,146356.1,0.91,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2024,5,126550560,124386.0,1.02,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2024,6,136344322,141449.2,0.96,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2024,7,128520789,137326.7,0.94,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2024,8,128255745,126797.8,1.01,no,Vu Lan month (lunar 7/15 on 2024-08-18),BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2024,9,136715541,138800.6,0.98,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2024,10,149164265,164566.2,0.91,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2024,11,131570090,136461.3,0.96,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,230990,"animal feed preparations (2309.90), feed control",2024,12,147193313,170381.3,0.86,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2019,1,37964231,16989.7,2.23,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2019,2,32468510,14259.5,2.28,yes,Tet month (lunar 1/1 on 2019-02-05),BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2019,3,37445711,16477.4,2.27,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2019,4,34014476,16147.0,2.11,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2019,5,35292904,16176.8,2.18,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2019,6,43397902,19878.1,2.18,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2019,7,38351188,19144.6,2.0,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2019,8,47266307,22826.5,2.07,yes,Vu Lan month (lunar 7/15 on 2019-08-15),BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2019,9,40586183,19364.7,2.1,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2019,10,41313185,20830.8,1.98,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2019,11,36107539,17533.3,2.06,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2019,12,37733039,17634.8,2.14,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2020,1,40320342,18269.6,2.21,yes,Tet month (lunar 1/1 on 2020-01-25),BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2020,2,28070783,12236.9,2.29,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2020,3,53747724,23584.7,2.28,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2020,4,52844546,20518.9,2.58,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2020,5,55701917,21178.1,2.63,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2020,6,44472174,16586.9,2.68,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2020,7,52295533,18640.1,2.81,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2020,8,49647269,,,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2020,9,45849681,18734.4,2.45,yes,Vu Lan month (lunar 7/15 on 2020-09-02),BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2020,10,47297919,19614.7,2.41,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2020,11,48306764,18059.4,2.67,yes,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
China,World,export,350400,protein substances incl. soy isolate (3504),2020,12,41193289,,,no,,BRD-05,VN-adjacent,High,revealed,China-reported FOB exports by month of export
